season,seasonPhase,playerId,player,team,games,pa,ab,runs,hits,doubles,triples,homeRuns,rbi,walks,strikeouts,stolenBases,totalBases,avg,obp_est,slg,ops_est,hitsPerGame,totalBasesPerGame,homeRunsPerGame,runsPerGame,rbiPerGame,strikeoutsPerGame,walksPerGame,kRate,bbRate,babip,avgHome,avgAway
2026,regular,669357,Nolan Gorman,STL,35,134.0,119.0,14.0,27.0,4.0,0.0,5.0,21.0,12.0,37.0,0.0,46.0,0.227,0.298,0.387,0.685,0.771,1.314,0.143,0.4,0.6,1.057,0.343,27.61,8.96,0.286,0.234,0.218
2026,regular,694384,Nolan Schanuel,LAA,35,150.0,137.0,13.0,35.0,9.0,0.0,3.0,20.0,10.0,22.0,0.0,53.0,0.255,0.306,0.387,0.693,1.0,1.514,0.086,0.371,0.571,0.629,0.286,14.67,6.67,0.286,0.288,0.225
2026,regular,665833,Oneil Cruz,PIT,35,160.0,148.0,25.0,37.0,6.0,0.0,9.0,28.0,11.0,55.0,12.0,70.0,0.25,0.302,0.473,0.775,1.057,2.0,0.257,0.714,0.8,1.571,0.314,34.38,6.88,0.333,0.253,0.246
2026,regular,672724,Oswald Peraza,LAA,35,107.0,97.0,10.0,27.0,5.0,0.0,4.0,9.0,7.0,26.0,5.0,44.0,0.278,0.327,0.454,0.781,0.771,1.257,0.114,0.286,0.257,0.743,0.2,24.3,6.54,0.343,0.255,0.3
2026,regular,641857,Ryan McMahon,NYY,35,101.0,91.0,10.0,19.0,2.0,0.0,3.0,11.0,10.0,31.0,1.0,30.0,0.209,0.287,0.33,0.617,0.543,0.857,0.086,0.286,0.314,0.886,0.286,30.69,9.9,0.281,0.227,0.191
2026,regular,656811,Ryan O'Hearn,PIT,35,147.0,126.0,20.0,37.0,5.0,0.0,5.0,24.0,17.0,28.0,1.0,57.0,0.294,0.378,0.452,0.83,1.057,1.629,0.143,0.571,0.686,0.8,0.486,19.05,11.56,0.344,0.294,0.293
2026,regular,668715,Spencer Steer,CIN,35,133.0,119.0,14.0,30.0,6.0,0.0,6.0,12.0,10.0,33.0,1.0,54.0,0.252,0.31,0.454,0.764,0.857,1.543,0.171,0.4,0.343,0.943,0.286,24.81,7.52,0.3,0.193,0.306
2026,regular,680757,Steven Kwan,CLE,35,153.0,133.0,15.0,28.0,5.0,0.0,1.0,9.0,16.0,17.0,2.0,36.0,0.211,0.295,0.271,0.566,0.8,1.029,0.029,0.429,0.257,0.486,0.457,11.11,10.46,0.235,0.203,0.216
2026,regular,670770,TJ Friedl,CIN,35,146.0,129.0,14.0,25.0,6.0,0.0,2.0,7.0,11.0,32.0,4.0,37.0,0.194,0.257,0.287,0.544,0.714,1.057,0.057,0.4,0.2,0.914,0.314,21.92,7.53,0.242,0.169,0.214
2026,regular,596115,Trevor Story,BOS,35,153.0,143.0,13.0,29.0,6.0,0.0,2.0,18.0,7.0,47.0,3.0,41.0,0.203,0.24,0.287,0.527,0.829,1.171,0.057,0.371,0.514,1.343,0.2,30.72,4.58,0.287,0.175,0.221
2026,regular,686469,Vinnie Pasquantino,KCR,35,150.0,129.0,15.0,25.0,4.0,2.0,4.0,17.0,16.0,31.0,1.0,45.0,0.194,0.283,0.349,0.632,0.714,1.286,0.114,0.429,0.486,0.886,0.457,20.67,10.67,0.223,0.167,0.222
2026,regular,593428,Xander Bogaerts,SDP,35,143.0,127.0,17.0,35.0,2.0,0.0,7.0,22.0,16.0,21.0,4.0,58.0,0.276,0.357,0.457,0.814,1.0,1.657,0.2,0.486,0.629,0.6,0.457,14.69,11.19,0.283,0.246,0.31
2026,regular,665926,Andrés Giménez,TOR,34,128.0,121.0,10.0,32.0,6.0,1.0,3.0,17.0,4.0,19.0,5.0,49.0,0.264,0.288,0.405,0.693,0.941,1.441,0.088,0.294,0.5,0.559,0.118,14.84,3.12,0.293,0.328,0.206
2026,regular,682657,Angel Martínez,CLE,34,121.0,111.0,13.0,30.0,7.0,0.0,5.0,16.0,5.0,24.0,5.0,52.0,0.27,0.302,0.468,0.77,0.882,1.529,0.147,0.382,0.471,0.706,0.147,19.83,4.13,0.305,0.238,0.29
2026,regular,607043,Brandon Nimmo,TEX,34,152.0,133.0,17.0,39.0,7.0,1.0,4.0,12.0,15.0,30.0,1.0,60.0,0.293,0.365,0.451,0.816,1.147,1.765,0.118,0.5,0.353,0.882,0.441,19.74,9.87,0.354,0.25,0.325
2026,regular,686668,Brenton Doyle,COL,34,100.0,91.0,14.0,19.0,3.0,0.0,1.0,3.0,9.0,35.0,7.0,25.0,0.209,0.28,0.275,0.555,0.559,0.735,0.029,0.412,0.088,1.029,0.265,35.0,9.0,0.327,0.15,0.255
2026,regular,686797,Brooks Lee,MIN,34,128.0,119.0,16.0,31.0,4.0,0.0,5.0,21.0,8.0,24.0,2.0,50.0,0.261,0.307,0.42,0.727,0.912,1.471,0.147,0.471,0.618,0.706,0.235,18.75,6.25,0.289,0.222,0.304
2026,regular,621439,Byron Buxton,MIN,34,156.0,143.0,26.0,35.0,5.0,1.0,11.0,17.0,10.0,39.0,2.0,75.0,0.245,0.294,0.524,0.818,1.029,2.206,0.324,0.765,0.5,1.147,0.294,25.0,6.41,0.258,0.312,0.167
2026,regular,695600,Carter Jensen,KCR,34,123.0,108.0,14.0,24.0,2.0,0.0,6.0,17.0,13.0,39.0,0.0,44.0,0.222,0.306,0.407,0.713,0.706,1.294,0.176,0.412,0.5,1.147,0.382,31.71,10.57,0.286,0.278,0.167
2026,regular,800050,Chase DeLauter,CLE,34,138.0,120.0,15.0,37.0,9.0,1.0,6.0,23.0,17.0,15.0,0.0,66.0,0.308,0.394,0.55,0.944,1.088,1.941,0.176,0.441,0.676,0.441,0.5,10.87,12.32,0.313,0.269,0.338
2026,regular,681393,Connor Norby,MIA,34,127.0,108.0,8.0,25.0,7.0,0.0,3.0,11.0,13.0,41.0,2.0,41.0,0.231,0.314,0.38,0.694,0.735,1.206,0.088,0.235,0.324,1.206,0.382,32.28,10.24,0.344,0.217,0.25
2026,regular,696100,Hunter Goodman,COL,34,143.0,129.0,24.0,30.0,7.0,0.0,9.0,15.0,11.0,54.0,1.0,64.0,0.233,0.293,0.496,0.789,0.882,1.882,0.265,0.706,0.441,1.588,0.324,37.76,7.69,0.318,0.197,0.265
2026,regular,643446,Jeff McNeil,ATH,34,121.0,106.0,9.0,33.0,8.0,0.0,1.0,12.0,10.0,12.0,1.0,44.0,0.311,0.371,0.415,0.786,0.971,1.294,0.029,0.265,0.353,0.353,0.294,9.92,8.26,0.344,0.292,0.328
2026,regular,624585,Jorge Soler,LAA,34,146.0,122.0,19.0,29.0,5.0,0.0,8.0,28.0,17.0,45.0,0.0,58.0,0.238,0.331,0.475,0.806,0.853,1.706,0.235,0.559,0.824,1.324,0.5,30.82,11.64,0.304,0.25,0.229
2026,regular,514888,Jose Altuve,HOU,34,151.0,133.0,22.0,32.0,9.0,0.0,3.0,9.0,17.0,30.0,1.0,50.0,0.241,0.327,0.376,0.703,0.941,1.471,0.088,0.647,0.265,0.882,0.5,19.87,11.26,0.29,0.283,0.205
2026,regular,606466,Ketel Marte,ARI,34,145.0,135.0,19.0,29.0,3.0,1.0,5.0,13.0,10.0,28.0,0.0,49.0,0.215,0.269,0.363,0.632,0.853,1.441,0.147,0.559,0.382,0.824,0.294,19.31,6.9,0.235,0.232,0.197
2026,regular,689414,Liam Hicks,MIA,34,125.0,109.0,19.0,35.0,3.0,0.0,8.0,32.0,10.0,11.0,1.0,62.0,0.321,0.378,0.569,0.947,1.029,1.824,0.235,0.559,0.941,0.324,0.294,8.8,8.0,0.3,0.364,0.256
2026,regular,650333,Luis Arraez,SFG,34,144.0,133.0,14.0,42.0,7.0,2.0,0.0,11.0,6.0,6.0,4.0,53.0,0.316,0.345,0.398,0.743,1.235,1.559,0.0,0.412,0.324,0.176,0.176,4.17,4.17,0.331,0.344,0.29
2026,regular,592518,Manny Machado,SDP,34,144.0,121.0,20.0,25.0,4.0,0.0,5.0,18.0,20.0,31.0,1.0,44.0,0.207,0.319,0.364,0.683,0.735,1.294,0.147,0.588,0.529,0.912,0.588,21.53,13.89,0.235,0.246,0.167
2026,regular,683083,Nasim Nuñez,WSN,34,124.0,106.0,16.0,23.0,1.0,1.0,0.0,13.0,15.0,23.0,14.0,26.0,0.217,0.314,0.245,0.559,0.676,0.765,0.0,0.471,0.382,0.676,0.441,18.55,12.1,0.277,0.17,0.264
2026,regular,693304,Nick Gonzales,PIT,34,134.0,123.0,15.0,38.0,5.0,0.0,0.0,17.0,8.0,25.0,2.0,43.0,0.309,0.351,0.35,0.701,1.118,1.265,0.0,0.441,0.5,0.735,0.235,18.66,5.97,0.388,0.306,0.311
2026,regular,683357,Owen Caissie,MIA,34,111.0,99.0,11.0,20.0,6.0,0.0,2.0,16.0,7.0,46.0,2.0,32.0,0.202,0.255,0.323,0.578,0.588,0.941,0.059,0.324,0.471,1.353,0.206,41.44,6.31,0.353,0.271,0.1
2026,regular,660670,Ronald Acuña Jr.,ATL,34,152.0,127.0,17.0,32.0,8.0,1.0,2.0,9.0,20.0,31.0,7.0,48.0,0.252,0.354,0.378,0.732,0.941,1.412,0.059,0.5,0.265,0.912,0.588,20.39,13.16,0.319,0.258,0.246
2026,regular,686217,Sal Frelick,MIL,34,130.0,109.0,17.0,24.0,2.0,0.0,3.0,9.0,15.0,13.0,1.0,35.0,0.22,0.315,0.321,0.636,0.706,1.029,0.088,0.5,0.265,0.382,0.441,10.0,11.54,0.226,0.13,0.309
2026,regular,660271,Shohei Ohtani,LAD,34,163.0,129.0,25.0,32.0,7.0,0.0,6.0,15.0,27.0,37.0,5.0,57.0,0.248,0.378,0.442,0.82,0.941,1.676,0.176,0.735,0.441,1.088,0.794,22.7,16.56,0.302,0.269,0.234
2026,regular,671976,Tristan Peters,CHW,34,89.0,80.0,8.0,21.0,1.0,1.0,0.0,5.0,6.0,22.0,4.0,24.0,0.263,0.314,0.3,0.614,0.618,0.706,0.0,0.235,0.147,0.647,0.176,24.72,6.74,0.362,0.235,0.283
2026,regular,691016,Tyler Soderstrom,ATH,34,146.0,129.0,18.0,28.0,11.0,1.0,5.0,20.0,16.0,31.0,1.0,56.0,0.217,0.303,0.434,0.737,0.824,1.647,0.147,0.529,0.588,0.912,0.471,21.23,10.96,0.247,0.22,0.215
2026,regular,687363,Victor Scott II,STL,34,106.0,90.0,12.0,17.0,2.0,0.0,1.0,5.0,7.0,28.0,6.0,22.0,0.189,0.247,0.244,0.491,0.5,0.647,0.029,0.353,0.147,0.824,0.206,26.42,6.6,0.262,0.269,0.079
2026,regular,650490,Yandy Díaz,TBR,34,147.0,129.0,20.0,41.0,3.0,1.0,5.0,22.0,13.0,16.0,1.0,61.0,0.318,0.38,0.473,0.853,1.206,1.794,0.147,0.588,0.647,0.471,0.382,10.88,8.84,0.333,0.286,0.342
2026,regular,700250,Ben Rice,NYY,33,134.0,108.0,30.0,37.0,9.0,0.0,12.0,27.0,23.0,32.0,2.0,82.0,0.343,0.458,0.759,1.217,1.121,2.485,0.364,0.909,0.818,0.97,0.697,23.88,17.16,0.391,0.32,0.362
2026,regular,691781,Brady House,WSN,33,133.0,123.0,16.0,29.0,5.0,0.0,5.0,18.0,10.0,40.0,1.0,49.0,0.236,0.293,0.398,0.691,0.879,1.485,0.152,0.485,0.545,1.212,0.303,30.08,7.52,0.308,0.255,0.221
2026,regular,669016,Brandon Marsh,PHI,33,127.0,119.0,18.0,40.0,7.0,1.0,4.0,19.0,5.0,25.0,3.0,61.0,0.336,0.363,0.513,0.876,1.212,1.848,0.121,0.545,0.576,0.758,0.152,19.69,3.94,0.4,0.354,0.315
2026,regular,683146,Brett Baty,NYM,33,117.0,103.0,14.0,22.0,5.0,1.0,1.0,12.0,10.0,31.0,2.0,32.0,0.214,0.283,0.311,0.594,0.667,0.97,0.03,0.424,0.364,0.939,0.303,26.5,8.55,0.296,0.246,0.174
2026,regular,701807,Carson Benge,NYM,33,114.0,104.0,14.0,21.0,4.0,0.0,3.0,10.0,10.0,25.0,6.0,34.0,0.202,0.272,0.327,0.599,0.636,1.03,0.091,0.424,0.303,0.758,0.303,21.93,8.77,0.237,0.226,0.176
2026,regular,690993,Colt Keith,DET,33,111.0,104.0,17.0,33.0,7.0,0.0,0.0,6.0,6.0,21.0,1.0,40.0,0.317,0.355,0.385,0.74,1.0,1.212,0.0,0.515,0.182,0.636,0.182,18.92,5.41,0.398,0.326,0.311
2026,regular,682998,Corbin Carroll,ARI,33,138.0,117.0,21.0,30.0,7.0,4.0,4.0,19.0,18.0,37.0,4.0,57.0,0.256,0.356,0.487,0.843,0.909,1.727,0.121,0.636,0.576,1.121,0.545,26.81,13.04,0.342,0.259,0.254
2026,regular,682626,Francisco Alvarez,NYM,33,115.0,100.0,11.0,24.0,4.0,0.0,4.0,9.0,10.0,24.0,0.0,40.0,0.24,0.309,0.4,0.709,0.727,1.212,0.121,0.333,0.273,0.727,0.303,20.87,8.7,0.278,0.22,0.26
2026,regular,657757,Gavin Sheets,SDP,33,107.0,101.0,13.0,23.0,9.0,0.0,5.0,13.0,5.0,23.0,2.0,47.0,0.228,0.264,0.465,0.729,0.697,1.424,0.152,0.394,0.394,0.697,0.152,21.5,4.67,0.247,0.234,0.222
2026,regular,670623,Isaac Paredes,HOU,33,135.0,117.0,16.0,31.0,6.0,0.0,3.0,15.0,13.0,23.0,0.0,46.0,0.265,0.338,0.393,0.731,0.939,1.394,0.091,0.485,0.455,0.697,0.394,17.04,9.63,0.308,0.186,0.345
2026,regular,695506,Jac Caglianone,KCR,33,119.0,106.0,14.0,26.0,5.0,1.0,4.0,8.0,11.0,37.0,0.0,45.0,0.245,0.316,0.425,0.741,0.788,1.364,0.121,0.424,0.242,1.121,0.333,31.09,9.24,0.338,0.224,0.271
2026,regular,641343,Jake Bauers,MIL,33,130.0,116.0,22.0,30.0,6.0,0.0,5.0,20.0,14.0,27.0,3.0,51.0,0.259,0.338,0.44,0.778,0.909,1.545,0.152,0.667,0.606,0.818,0.424,20.77,10.77,0.298,0.297,0.212
2026,regular,673962,Josh Jung,TEX,33,136.0,124.0,13.0,40.0,12.0,0.0,4.0,19.0,10.0,22.0,1.0,64.0,0.323,0.373,0.516,0.889,1.212,1.939,0.121,0.394,0.576,0.667,0.303,16.18,7.35,0.367,0.372,0.296
2026,regular,666139,Josh Lowe,LAA,33,102.0,94.0,7.0,14.0,1.0,0.0,4.0,10.0,5.0,29.0,1.0,27.0,0.149,0.192,0.287,0.479,0.424,0.818,0.121,0.212,0.303,0.879,0.152,28.43,4.9,0.164,0.093,0.196
2026,regular,663647,Ke'Bryan Hayes,CIN,33,98.0,91.0,7.0,11.0,1.0,1.0,2.0,3.0,7.0,16.0,0.0,20.0,0.121,0.184,0.22,0.404,0.333,0.606,0.061,0.212,0.091,0.485,0.212,16.33,7.14,0.123,0.122,0.119
2026,regular,700932,Kyle Manzardo,CLE,33,112.0,100.0,6.0,20.0,2.0,0.0,2.0,10.0,9.0,36.0,0.0,28.0,0.2,0.266,0.28,0.546,0.606,0.848,0.061,0.182,0.303,1.091,0.273,32.14,8.04,0.29,0.171,0.22
2026,regular,671732,Lawrence Butler,ATH,33,116.0,102.0,11.0,18.0,2.0,0.0,3.0,12.0,14.0,31.0,4.0,29.0,0.176,0.276,0.284,0.56,0.545,0.879,0.091,0.333,0.364,0.939,0.424,26.72,12.07,0.221,0.224,0.132
2026,regular,671277,Luis García Jr.,WSN,33,112.0,107.0,14.0,25.0,6.0,1.0,1.0,16.0,4.0,19.0,2.0,36.0,0.234,0.261,0.336,0.597,0.758,1.091,0.03,0.424,0.485,0.576,0.121,16.96,3.57,0.276,0.255,0.214
2026,regular,670042,Luke Raley,SEA,33,101.0,92.0,12.0,23.0,4.0,1.0,6.0,16.0,6.0,37.0,0.0,47.0,0.25,0.296,0.511,0.807,0.697,1.424,0.182,0.364,0.485,1.121,0.182,36.63,5.94,0.347,0.288,0.2
2026,regular,807713,Matt Shaw,CHC,33,88.0,81.0,10.0,23.0,6.0,0.0,3.0,10.0,5.0,16.0,2.0,38.0,0.284,0.326,0.469,0.795,0.697,1.152,0.091,0.303,0.303,0.485,0.152,18.18,5.68,0.323,0.282,0.286
2026,regular,694208,Moisés Ballesteros,CHC,33,100.0,89.0,14.0,26.0,5.0,0.0,6.0,18.0,10.0,17.0,0.0,49.0,0.292,0.364,0.551,0.915,0.788,1.485,0.182,0.424,0.545,0.515,0.303,17.0,10.0,0.303,0.286,0.303
2026,regular,701675,Nathan Church,STL,33,109.0,101.0,14.0,25.0,4.0,0.0,5.0,16.0,4.0,24.0,3.0,44.0,0.248,0.276,0.436,0.712,0.758,1.333,0.152,0.424,0.485,0.727,0.121,22.02,3.67,0.278,0.302,0.188
2026,regular,571448,Nolan Arenado,ARI,33,123.0,113.0,17.0,31.0,3.0,0.0,5.0,17.0,8.0,25.0,0.0,49.0,0.274,0.322,0.434,0.756,0.939,1.485,0.152,0.515,0.515,0.758,0.242,20.33,6.5,0.313,0.373,0.194
2026,regular,657656,Ramón Laureano,SDP,33,140.0,124.0,17.0,29.0,4.0,2.0,5.0,19.0,13.0,42.0,4.0,52.0,0.234,0.307,0.419,0.726,0.879,1.576,0.152,0.515,0.576,1.273,0.394,30.0,9.29,0.312,0.306,0.161
2026,regular,687462,Spencer Horwitz,PIT,33,120.0,99.0,11.0,24.0,3.0,1.0,3.0,13.0,18.0,16.0,0.0,38.0,0.242,0.359,0.384,0.743,0.727,1.152,0.091,0.333,0.394,0.485,0.545,13.33,15.0,0.263,0.276,0.195
2026,regular,606192,Teoscar Hernández,LAD,33,135.0,121.0,17.0,28.0,4.0,0.0,4.0,17.0,13.0,40.0,1.0,44.0,0.231,0.306,0.364,0.67,0.848,1.333,0.121,0.515,0.515,1.212,0.394,29.63,9.63,0.312,0.259,0.209
2026,regular,687859,Troy Johnston,COL,33,123.0,111.0,11.0,36.0,9.0,0.0,2.0,17.0,10.0,26.0,1.0,51.0,0.324,0.38,0.459,0.839,1.091,1.545,0.061,0.333,0.515,0.788,0.303,21.14,8.13,0.41,0.375,0.255
2026,regular,661388,William Contreras,MIL,33,148.0,133.0,21.0,38.0,7.0,0.0,3.0,23.0,14.0,16.0,0.0,54.0,0.286,0.354,0.406,0.76,1.152,1.636,0.091,0.636,0.697,0.485,0.424,10.81,9.46,0.307,0.301,0.267
2026,regular,660162,Yoán Moncada,LAA,33,111.0,94.0,9.0,17.0,1.0,1.0,3.0,9.0,15.0,40.0,0.0,29.0,0.181,0.294,0.309,0.603,0.515,0.879,0.091,0.273,0.273,1.212,0.455,36.04,13.51,0.275,0.119,0.231
2026,regular,810938,Ben Williamson,TBR,32,108.0,97.0,14.0,25.0,5.0,1.0,0.0,11.0,10.0,22.0,3.0,32.0,0.258,0.327,0.33,0.657,0.781,1.0,0.0,0.438,0.344,0.688,0.312,20.37,9.26,0.333,0.267,0.25
2026,regular,668930,Brice Turang,MIL,32,149.0,118.0,29.0,36.0,8.0,1.0,5.0,22.0,29.0,31.0,7.0,61.0,0.305,0.442,0.517,0.959,1.125,1.906,0.156,0.906,0.688,0.969,0.906,20.81,19.46,0.378,0.364,0.231
2026,regular,621043,Carlos Correa,HOU,32,141.0,122.0,22.0,34.0,8.0,0.0,3.0,16.0,18.0,26.0,1.0,51.0,0.279,0.371,0.418,0.789,1.062,1.594,0.094,0.688,0.5,0.812,0.562,18.44,12.77,0.333,0.22,0.333
2026,regular,656775,Cedric Mullins,TBR,32,120.0,108.0,9.0,15.0,2.0,1.0,2.0,9.0,6.0,24.0,6.0,25.0,0.139,0.184,0.231,0.415,0.469,0.781,0.062,0.281,0.281,0.75,0.188,20.0,5.0,0.159,0.156,0.127
2026,regular,693307,Dillon Dingler,DET,32,126.0,113.0,12.0,28.0,7.0,0.0,6.0,26.0,7.0,23.0,0.0,53.0,0.248,0.292,0.469,0.761,0.875,1.656,0.188,0.375,0.812,0.719,0.219,18.25,5.56,0.262,0.228,0.268
2026,regular,686527,Dominic Canzone,SEA,32,85.0,76.0,11.0,20.0,7.0,0.0,3.0,12.0,7.0,19.0,1.0,36.0,0.263,0.325,0.474,0.799,0.625,1.125,0.094,0.344,0.375,0.594,0.219,22.35,8.24,0.315,0.304,0.2
2026,regular,669003,Garrett Mitchell,MIL,32,119.0,96.0,15.0,21.0,6.0,1.0,1.0,21.0,21.0,42.0,5.0,32.0,0.219,0.359,0.333,0.692,0.656,1.0,0.031,0.469,0.656,1.312,0.656,35.29,17.65,0.377,0.222,0.216
2026,regular,672695,Geraldo Perdomo,ARI,32,133.0,109.0,13.0,26.0,5.0,3.0,2.0,11.0,20.0,17.0,6.0,43.0,0.239,0.357,0.394,0.751,0.812,1.344,0.062,0.406,0.344,0.531,0.625,12.78,15.04,0.267,0.24,0.237
2026,regular,650402,Gleyber Torres,DET,32,144.0,116.0,18.0,30.0,2.0,0.0,2.0,11.0,25.0,22.0,0.0,38.0,0.259,0.39,0.328,0.718,0.938,1.188,0.062,0.562,0.344,0.688,0.781,15.28,17.36,0.304,0.271,0.25
2026,regular,686555,Isaac Collins,KCR,32,116.0,98.0,14.0,24.0,4.0,0.0,3.0,12.0,15.0,34.0,2.0,37.0,0.245,0.345,0.378,0.723,0.75,1.156,0.094,0.438,0.375,1.062,0.469,29.31,12.93,0.344,0.339,0.119
2026,regular,630105,Jake Cronenworth,SDP,32,114.0,97.0,13.0,14.0,2.0,0.0,1.0,4.0,14.0,23.0,1.0,19.0,0.144,0.252,0.196,0.448,0.438,0.594,0.031,0.406,0.125,0.719,0.438,20.18,12.28,0.178,0.135,0.156
2026,regular,680776,Jarren Duran,BOS,32,137.0,126.0,18.0,24.0,5.0,0.0,4.0,18.0,10.0,37.0,7.0,41.0,0.19,0.25,0.325,0.575,0.75,1.281,0.125,0.562,0.562,1.156,0.312,27.01,7.3,0.235,0.273,0.146
2026,regular,592626,Joc Pederson,TEX,32,96.0,80.0,11.0,16.0,1.0,0.0,2.0,7.0,12.0,23.0,0.0,23.0,0.2,0.304,0.287,0.591,0.5,0.719,0.062,0.344,0.219,0.719,0.375,23.96,12.5,0.255,0.2,0.2
2026,regular,702222,Justin Crawford,PHI,32,116.0,106.0,9.0,28.0,7.0,2.0,0.0,8.0,8.0,23.0,3.0,39.0,0.264,0.316,0.368,0.684,0.875,1.219,0.0,0.281,0.25,0.719,0.25,19.83,6.9,0.337,0.333,0.184
2026,regular,660844,Leo Rivas,SEA,32,109.0,91.0,8.0,13.0,2.0,1.0,0.0,7.0,13.0,34.0,2.0,17.0,0.143,0.25,0.187,0.437,0.406,0.531,0.0,0.25,0.219,1.062,0.406,31.19,11.93,0.228,0.143,0.143
2026,regular,691785,Marcelo Mayer,BOS,32,105.0,93.0,8.0,24.0,6.0,0.0,1.0,8.0,8.0,20.0,2.0,33.0,0.258,0.317,0.355,0.672,0.75,1.031,0.031,0.25,0.25,0.625,0.25,19.05,7.62,0.319,0.194,0.298
2026,regular,669127,Shea Langeliers,ATH,32,146.0,134.0,24.0,45.0,9.0,0.0,10.0,18.0,12.0,32.0,0.0,84.0,0.336,0.39,0.627,1.017,1.406,2.625,0.312,0.75,0.562,1.0,0.375,21.92,8.22,0.38,0.367,0.311
2026,regular,682663,Agustín Ramírez,MIA,31,129.0,113.0,14.0,26.0,5.0,1.0,2.0,14.0,13.0,28.0,3.0,39.0,0.23,0.31,0.345,0.655,0.839,1.258,0.065,0.452,0.452,0.903,0.419,21.71,10.08,0.289,0.212,0.255
2026,regular,690976,Alex Freeland,LAD,31,105.0,91.0,11.0,23.0,4.0,0.0,2.0,8.0,11.0,28.0,0.0,33.0,0.253,0.333,0.363,0.696,0.742,1.065,0.065,0.355,0.258,0.903,0.355,26.67,10.48,0.344,0.231,0.269
2026,regular,668885,Austin Martin,MIN,31,100.0,77.0,12.0,25.0,4.0,0.0,1.0,7.0,20.0,15.0,4.0,32.0,0.325,0.464,0.416,0.88,0.806,1.032,0.032,0.387,0.226,0.484,0.645,15.0,20.0,0.393,0.311,0.344
2026,regular,677942,Blaze Alexander,BAL,31,90.0,82.0,8.0,19.0,2.0,1.0,0.0,3.0,5.0,26.0,3.0,23.0,0.232,0.276,0.28,0.556,0.613,0.742,0.0,0.258,0.097,0.839,0.161,28.89,5.56,0.339,0.194,0.255
2026,regular,664040,Brandon Lowe,PIT,31,139.0,119.0,20.0,30.0,8.0,0.0,9.0,22.0,19.0,30.0,0.0,65.0,0.252,0.355,0.546,0.901,0.968,2.097,0.29,0.645,0.71,0.968,0.613,21.58,13.67,0.263,0.239,0.271
2026,regular,681082,Bryson Stott,PHI,31,116.0,107.0,9.0,23.0,3.0,2.0,3.0,13.0,6.0,21.0,6.0,39.0,0.215,0.257,0.364,0.621,0.742,1.258,0.097,0.29,0.419,0.677,0.194,18.1,5.17,0.241,0.245,0.185
2026,regular,669477,Casey Schmitt,SFG,31,125.0,115.0,14.0,34.0,8.0,1.0,6.0,18.0,5.0,26.0,2.0,62.0,0.296,0.325,0.539,0.864,1.097,2.0,0.194,0.452,0.581,0.839,0.161,20.8,4.0,0.337,0.233,0.333
2026,regular,691723,Coby Mayo,BAL,31,101.0,92.0,9.0,14.0,3.0,0.0,3.0,12.0,8.0,31.0,1.0,26.0,0.152,0.22,0.283,0.503,0.452,0.839,0.097,0.29,0.387,1.0,0.258,30.69,7.92,0.19,0.178,0.128
2026,regular,681297,Colton Cowser,BAL,31,79.0,67.0,8.0,12.0,2.0,0.0,0.0,5.0,10.0,25.0,0.0,14.0,0.179,0.286,0.209,0.495,0.387,0.452,0.0,0.258,0.161,0.806,0.323,31.65,12.66,0.286,0.273,0.088
2026,regular,667472,Dane Myers,CIN,31,57.0,46.0,12.0,12.0,0.0,0.0,1.0,4.0,10.0,12.0,2.0,15.0,0.261,0.393,0.326,0.719,0.387,0.484,0.032,0.387,0.129,0.387,0.323,21.05,17.54,0.333,0.36,0.143
2026,regular,682177,Daniel Schneemann,CLE,31,105.0,95.0,12.0,27.0,8.0,0.0,4.0,14.0,10.0,32.0,2.0,47.0,0.284,0.352,0.495,0.847,0.871,1.516,0.129,0.387,0.452,1.032,0.323,30.48,9.52,0.39,0.278,0.288
2026,regular,666397,Edouard Julien,COL,31,107.0,93.0,15.0,26.0,3.0,1.0,2.0,12.0,13.0,30.0,3.0,37.0,0.28,0.368,0.398,0.766,0.839,1.194,0.065,0.484,0.387,0.968,0.419,28.04,12.15,0.393,0.275,0.286
2026,regular,669701,Josh Smith,TEX,31,108.0,92.0,6.0,20.0,2.0,0.0,0.0,6.0,14.0,20.0,2.0,22.0,0.217,0.321,0.239,0.56,0.645,0.71,0.0,0.194,0.194,0.645,0.452,18.52,12.96,0.278,0.167,0.25
2026,regular,804606,Konnor Griffin,PIT,31,121.0,109.0,13.0,29.0,5.0,2.0,2.0,16.0,9.0,34.0,8.0,44.0,0.266,0.322,0.404,0.726,0.935,1.419,0.065,0.419,0.516,1.097,0.29,28.1,7.44,0.37,0.296,0.211
2026,regular,542303,Marcell Ozuna,PIT,31,129.0,118.0,10.0,22.0,3.0,0.0,3.0,13.0,10.0,33.0,0.0,34.0,0.186,0.25,0.288,0.538,0.71,1.097,0.097,0.323,0.419,1.065,0.323,25.58,7.75,0.232,0.288,0.085
2026,regular,691026,Masyn Winn,STL,31,133.0,117.0,15.0,31.0,6.0,1.0,1.0,14.0,12.0,26.0,4.0,42.0,0.265,0.333,0.359,0.692,1.0,1.355,0.032,0.484,0.452,0.839,0.387,19.55,9.02,0.333,0.262,0.269
2026,regular,669257,Will Smith,LAD,31,116.0,104.0,12.0,28.0,3.0,0.0,3.0,16.0,11.0,19.0,0.0,40.0,0.269,0.339,0.385,0.724,0.903,1.29,0.097,0.387,0.516,0.613,0.355,16.38,9.48,0.305,0.264,0.275
