date,player,market,line,american_odds,actual,over,team,opponent,book,side,game,event_id,team_moneyline,opponent_moneyline,game_total,open_team_moneyline,close_team_moneyline,moneyline_move,open_game_total,close_game_total,total_move,moneyline_implied_probability,favorite_status,team_implied_runs,opponent_implied_runs,opponent_implied_runs_proxy,recent_games,recent_rate,season_rate,rolling_avg_5,rolling_avg_10,rolling_avg_15,rolling_total_bases_10,rolling_hr_rate_15,rolling_k_rate_10,opponent_rate,pitcher_k_rate,pitcher_walk_rate,pitcher_hr_rate,team_k_rate,team_walk_rate,batter_k_rate,batter_walk_rate,barrel_rate,hard_hit_rate,xwoba,xba,xslg,park_factor,hit_factor,hr_factor,k_factor,temperature,wind_mph,pitcher,throws,bats,venue,roof
2026-05-03,Jakob Marsee,batter_hits,0.5,-213,0,0,MIA,PHI,Underdog Fantasy,Over,Philadelphia Phillies @ Miami Marlins,14242,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,
2026-05-03,Jakob Marsee,batter_hits,0.5,155,0,0,MIA,PHI,Underdog Fantasy,Under,Philadelphia Phillies @ Miami Marlins,14242,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,
2026-05-03,Graham Pauley,batter_hits,0.5,-108,0,0,MIA,PHI,Underdog Fantasy,Over,Philadelphia Phillies @ Miami Marlins,14242,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,
2026-05-03,Graham Pauley,batter_hits,0.5,-125,0,0,MIA,PHI,Underdog Fantasy,Under,Philadelphia Phillies @ Miami Marlins,14242,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,
2026-05-03,Owen Caissie,batter_hits,0.5,-136,1,1,MIA,PHI,Underdog Fantasy,Over,Philadelphia Phillies @ Miami Marlins,14242,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,
2026-05-03,Owen Caissie,batter_hits,0.5,100,1,1,MIA,PHI,Underdog Fantasy,Under,Philadelphia Phillies @ Miami Marlins,14242,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,
2026-05-03,Justin Crawford,batter_hits,0.5,-193,1,1,PHI,MIA,Underdog Fantasy,Over,Philadelphia Phillies @ Miami Marlins,14242,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,
2026-05-03,Justin Crawford,batter_hits,0.5,142,1,1,PHI,MIA,Underdog Fantasy,Under,Philadelphia Phillies @ Miami Marlins,14242,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,
2026-05-03,J.T. Realmuto,batter_hits,0.5,-209,1,1,PHI,MIA,Underdog Fantasy,Over,Philadelphia Phillies @ Miami Marlins,14242,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,
2026-05-03,J.T. Realmuto,batter_hits,0.5,154,1,1,PHI,MIA,Underdog Fantasy,Under,Philadelphia Phillies @ Miami Marlins,14242,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,
